pc4;woonplaatscode;woonplaatsnaam;gemeentecode;gemeentenaam;provinciecode;provincienaam;veiligheidsregio;politie-eenheid;omgevingsdienst;drinkwater;netbeheer
2161;1466;Lisse;0553;Lisse;28;Zuid-Holland;Hollands Midden;Den Haag;Omgevingsdienst West-Holland;Dunea;Liander
2162;1466;Lisse;0553;Lisse;28;Zuid-Holland;Hollands Midden;Den Haag;Omgevingsdienst West-Holland;Dunea;Liander
2163;1466;Lisse;0553;Lisse;28;Zuid-Holland;Hollands Midden;Den Haag;Omgevingsdienst West-Holland;Dunea;Liander
2165;1609;Lisserbroek;0394;Haarlemmermeer;27;Noord-Holland;Kennemerland;Noord-Holland;Omgevingsdienst Noordzeekanaalgebied;PWN;Liander
5397;3468;Lith;0828;Oss;30;Noord-Brabant;Brabant-Noord;Oost-Brabant;Omgevingsdienst Brabant Noord;BrabantWater;Enexis
5396;3469;Lithoijen;0828;Oss;30;Noord-Brabant;Brabant-Noord;Oost-Brabant;Omgevingsdienst Brabant Noord;BrabantWater;Enexis
6914;2978;Lobith;0299;Zevenaar;25;Gelderland;Gelderland-Midden;Oost-Nederland;Omgevingsdienst Regio Arnhem;Vitens;Liander
6915;2978;Lobith;0299;Zevenaar;25;Gelderland;Gelderland-Midden;Oost-Nederland;Omgevingsdienst Regio Arnhem;Vitens;Liander
7241;1343;Lochem;0262;Lochem;25;Gelderland;Noord- en Oost-Gelderland;Oost-Nederland;Omgevingsdienst Achterhoek;Vitens;Liander
7242;1343;Lochem;0262;Lochem;25;Gelderland;Noord- en Oost-Gelderland;Oost-Nederland;Omgevingsdienst Achterhoek;Vitens;Liander
7244;1343;Lochem;0262;Lochem;25;Gelderland;Noord- en Oost-Gelderland;Oost-Nederland;Omgevingsdienst Achterhoek;Vitens;Liander
7371;2251;Loenen;0200;Apeldoorn;25;Gelderland;Noord- en Oost-Gelderland;Oost-Nederland;Omgevingsdienst Veluwe IJssel;Vitens;Liander
3632;2219;Loenen aan de Vecht;1904;Stichtse Vecht;26;Utrecht;Utrecht;Midden-Nederland;Omgevingsdienst Regio Utrecht;Vitens;Stedin
3634;2220;Loenersloot;1904;Stichtse Vecht;26;Utrecht;Utrecht;Midden-Nederland;Omgevingsdienst Regio Utrecht;Vitens;Stedin
8631;3505;Loënga;1900;Súdwest-Fryslân;21;Friesland;Fryslân;Noord-Nederland;Utfieringstsjinst Miljeu en Omjouwing Fryslân;Vitens;Liander
7036;2209;Loerbeek;1955;Montferland;25;Gelderland;Noord- en Oost-Gelderland;Oost-Nederland;Omgevingsdienst Achterhoek;Vitens;Liander
8823;2316;Lollum;1900;Súdwest-Fryslân;21;Friesland;Fryslân;Noord-Nederland;Utfieringstsjinst Miljeu en Omjouwing Fryslân;Vitens;Liander
5943;3141;Lomm;0983;Venlo;31;Limburg;Limburg-Noord;Limburg;RUD Limburg-Noord;WML;Enexis
8745;2317;Longerhouw;1900;Súdwest-Fryslân;21;Friesland;Fryslân;Noord-Nederland;Utfieringstsjinst Miljeu en Omjouwing Fryslân;Vitens;Liander
6924;2098;Loo Gld;0226;Duiven;25;Gelderland;Gelderland-Midden;Oost-Nederland;Omgevingsdienst Regio Arnhem;Vitens;Liander
6924;3135;Loo Gld;1705;Lingewaard;25;Gelderland;Gelderland-Midden;Oost-Nederland;Omgevingsdienst Regio Arnhem;Vitens;Liander
9409;2392;Loon;0106;Assen;22;Drenthe;Drenthe;Noord-Nederland;RUD Drenthe;WMD;Enexis
5171;3053;Loon op Zand;0809;Loon op Zand;30;Noord-Brabant;Midden- en West-Brabant;Zeeland - West-Brabant;Omgevingsdienst Midden- en West-Brabant;BrabantWater;Enexis
5175;3053;Loon op Zand;0809;Loon op Zand;30;Noord-Brabant;Midden- en West-Brabant;Zeeland - West-Brabant;Omgevingsdienst Midden- en West-Brabant;BrabantWater;Enexis
5471;3061;Loosbroek;1721;Bernheze;30;Noord-Brabant;Brabant-Noord;Oost-Brabant;Omgevingsdienst Brabant Noord;BrabantWater;Enexis
5472;3061;Loosbroek;1721;Bernheze;30;Noord-Brabant;Brabant-Noord;Oost-Brabant;Omgevingsdienst Brabant Noord;BrabantWater;Enexis
1231;3537;Loosdrecht;1696;Wijdemeren;27;Noord-Holland;Gooi en Vechtstreek;Midden-Nederland;Omgevingsdienst Flevoland en Gooi & Vechtstreek;Vitens;Stedin
7778;1556;Loozen;0160;Hardenberg;23;Overijssel;IJsselland;Oost-Nederland;RUD IJsselland;Vitens;Enexis
3411;1960;Lopik;0331;Lopik;26;Utrecht;Utrecht;Midden-Nederland;RUD Utrecht;Vitens;Stedin
3412;1961;Lopikerkapel;0331;Lopik;26;Utrecht;Utrecht;Midden-Nederland;RUD Utrecht;Vitens;Stedin
9793;3449;Loppersum;0024;Loppersum;20;Groningen;Groningen;Noord-Nederland;Omgevingsdienst Groningen;Groningen;Enexis
9919;3449;Loppersum;0024;Loppersum;20;Groningen;Groningen;Noord-Nederland;Omgevingsdienst Groningen;Groningen;Enexis
9907;3239;Losdorp;0010;Delfzijl;20;Groningen;Groningen;Noord-Nederland;Omgevingsdienst Groningen;Groningen;Enexis
7581;1713;Losser;0168;Losser;23;Overijssel;Twente;Oost-Nederland;RUD Twente;Vitens;Enexis
7582;1713;Losser;0168;Losser;23;Overijssel;Twente;Oost-Nederland;RUD Twente;Vitens;Enexis
5973;1033;Lottum;1507;Horst aan de Maas;31;Limburg;Limburg-Noord;Limburg;RUD Limburg-Noord;WML;Enexis
9825;2262;Lucaswolde;0025;Marum;20;Groningen;Groningen;Noord-Nederland;Omgevingsdienst Groningen;Groningen;Enexis
9624;1353;Luddeweer;1952;Midden-Groningen;20;Groningen;Groningen;Noord-Nederland;Omgevingsdienst Groningen;Groningen;Enexis
8459;2183;Luinjeberd;0074;Heerenveen;21;Friesland;Fryslân;Noord-Nederland;Utfieringstsjinst Miljeu en Omjouwing Fryslân;Vitens;Liander
6741;2765;Lunteren;0228;Ede;25;Gelderland;Gelderland-Midden;Oost-Nederland;Omgevingsdienst De Vallei;Vitens;Liander
1614;1104;Lutjebroek;0532;Stede Broec;27;Noord-Holland;Noord-Holland-Noord;Noord-Holland;RUD Noord-Holland Noord;PWN;Liander
1616;1104;Lutjebroek;0532;Stede Broec;27;Noord-Holland;Noord-Holland-Noord;Noord-Holland;RUD Noord-Holland Noord;PWN;Liander
9866;2177;Lutjegast;0015;Grootegast;20;Groningen;Groningen;Noord-Nederland;Omgevingsdienst Groningen;Groningen;Enexis
1732;2517;Lutjewinkel;1911;Hollands Kroon;27;Noord-Holland;Noord-Holland-Noord;Noord-Holland;RUD Noord-Holland Noord;PWN;Liander
8315;1273;Luttelgeest;0171;Noordoostpolder;24;Flevoland;Flevoland;Midden-Nederland;Omgevingsdienst Flevoland en Gooi & Vechtstreek;Vitens;Liander
7775;1557;Lutten;0160;Hardenberg;23;Overijssel;IJsselland;Oost-Nederland;RUD IJsselland;Vitens;Enexis
8105;1494;Luttenberg;0177;Raalte;23;Overijssel;IJsselland;Oost-Nederland;RUD IJsselland;Vitens;Enexis
8405;3351;Luxwoude;0086;Opsterland;21;Friesland;Fryslân;Noord-Nederland;Utfieringstsjinst Miljeu en Omjouwing Fryslân;Vitens;Liander
5575;1458;Luyksgestel;1724;Bergeijk;30;Noord-Brabant;Brabant-Zuidoost;Oost-Brabant;Omgevingsdienst Zuidoost-Brabant;BrabantWater;Enexis
8642;2026;Lytsewierrum;1900;Súdwest-Fryslân;21;Friesland;Fryslân;Noord-Nederland;Utfieringstsjinst Miljeu en Omjouwing Fryslân;Vitens;Liander
6026;1568;Maarheeze;1706;Cranendonck;30;Noord-Brabant;Brabant-Zuidoost;Oost-Brabant;Omgevingsdienst Zuidoost-Brabant;BrabantWater;Enexis
3951;3340;Maarn;1581;Utrechtse Heuvelrug;26;Utrecht;Utrecht;Midden-Nederland;Omgevingsdienst Regio Utrecht;Vitens;Stedin
3953;3341;Maarsbergen;1581;Utrechtse Heuvelrug;26;Utrecht;Utrecht;Midden-Nederland;Omgevingsdienst Regio Utrecht;Vitens;Stedin
3601;2064;Maarssen;1904;Stichtse Vecht;26;Utrecht;Utrecht;Midden-Nederland;Omgevingsdienst Regio Utrecht;Vitens;Stedin
3602;2064;Maarssen;1904;Stichtse Vecht;26;Utrecht;Utrecht;Midden-Nederland;Omgevingsdienst Regio Utrecht;Vitens;Stedin
3603;2064;Maarssen;1904;Stichtse Vecht;26;Utrecht;Utrecht;Midden-Nederland;Omgevingsdienst Regio Utrecht;Vitens;Stedin
3604;2064;Maarssen;1904;Stichtse Vecht;26;Utrecht;Utrecht;Midden-Nederland;Omgevingsdienst Regio Utrecht;Vitens;Stedin
3605;2064;Maarssen;1904;Stichtse Vecht;26;Utrecht;Utrecht;Midden-Nederland;Omgevingsdienst Regio Utrecht;Vitens;Stedin
3606;2064;Maarssen;1904;Stichtse Vecht;26;Utrecht;Utrecht;Midden-Nederland;Omgevingsdienst Regio Utrecht;Vitens;Stedin
3607;2064;Maarssen;1904;Stichtse Vecht;26;Utrecht;Utrecht;Midden-Nederland;Omgevingsdienst Regio Utrecht;Vitens;Stedin
3608;2064;Maarssen;1904;Stichtse Vecht;26;Utrecht;Utrecht;Midden-Nederland;Omgevingsdienst Regio Utrecht;Vitens;Stedin
3612;2064;Maarssen;1904;Stichtse Vecht;26;Utrecht;Utrecht;Midden-Nederland;Omgevingsdienst Regio Utrecht;Vitens;Stedin
3738;2936;Maartensdijk;0310;De Bilt;26;Utrecht;Utrecht;Midden-Nederland;Omgevingsdienst Regio Utrecht;Vitens;Stedin
6626;1772;Maasbommel;0668;West Maas en Waal;25;Gelderland;Gelderland-Zuid;Oost-Nederland;Omgevingsdienst Rivierenland;Vitens;Liander
6627;1772;Maasbommel;0668;West Maas en Waal;25;Gelderland;Gelderland-Zuid;Oost-Nederland;Omgevingsdienst Rivierenland;Vitens;Liander
6628;1772;Maasbommel;0668;West Maas en Waal;25;Gelderland;Gelderland-Zuid;Oost-Nederland;Omgevingsdienst Rivierenland;Vitens;Liander
6051;1920;Maasbracht;1641;Maasgouw;31;Limburg;Limburg-Noord;Limburg;RUD Limburg-Noord;WML;Enexis
5928;2601;Maasbree;1894;Peel en Maas;31;Limburg;Limburg-Noord;Limburg;RUD Limburg-Noord;WML;Enexis
5993;2601;Maasbree;1894;Peel en Maas;31;Limburg;Limburg-Noord;Limburg;RUD Limburg-Noord;WML;Enexis
3297;2382;Maasdam;0585;Binnenmaas;28;Zuid-Holland;Zuid-Holland-Zuid;Rotterdam;Omgevingsdienst Zuid-Holland Zuid;Evides;Stedin
3299;2382;Maasdam;0585;Binnenmaas;28;Zuid-Holland;Zuid-Holland-Zuid;Rotterdam;Omgevingsdienst Zuid-Holland Zuid;Evides;Stedin
2676;2658;Maasdijk;1783;Westland;28;Zuid-Holland;Haaglanden;Den Haag;Omgevingsdienst Haaglanden;Evides;Westland infra
5823;1218;Maashees;0756;Boxmeer;30;Noord-Brabant;Brabant-Noord;Oost-Brabant;Omgevingsdienst Brabant Noord;BrabantWater;Enexis
3155;2806;Maasland;1842;Midden-Delfland;28;Zuid-Holland;Haaglanden;Den Haag;Omgevingsdienst Haaglanden;Evides;Westland infra
3141;1069;Maassluis;0556;Maassluis;28;Zuid-Holland;Rotterdam-Rijnmond;Rotterdam;Milieudienst DCMR;Evides;Stedin
3142;1069;Maassluis;0556;Maassluis;28;Zuid-Holland;Rotterdam-Rijnmond;Rotterdam;Milieudienst DCMR;Evides;Stedin
3143;1069;Maassluis;0556;Maassluis;28;Zuid-Holland;Rotterdam-Rijnmond;Rotterdam;Milieudienst DCMR;Evides;Stedin
3144;1069;Maassluis;0556;Maassluis;28;Zuid-Holland;Rotterdam-Rijnmond;Rotterdam;Milieudienst DCMR;Evides;Stedin
3145;1069;Maassluis;0556;Maassluis;28;Zuid-Holland;Rotterdam-Rijnmond;Rotterdam;Milieudienst DCMR;Evides;Stedin
3146;1069;Maassluis;0556;Maassluis;28;Zuid-Holland;Rotterdam-Rijnmond;Rotterdam;Milieudienst DCMR;Evides;Stedin
3147;1069;Maassluis;0556;Maassluis;28;Zuid-Holland;Rotterdam-Rijnmond;Rotterdam;Milieudienst DCMR;Evides;Stedin
6211;1406;Maastricht;0935;Maastricht;31;Limburg;Zuid-Limburg;Limburg;RUD Zuid-Limburg;WML;Enexis
6212;1406;Maastricht;0935;Maastricht;31;Limburg;Zuid-Limburg;Limburg;RUD Zuid-Limburg;WML;Enexis
6213;1406;Maastricht;0935;Maastricht;31;Limburg;Zuid-Limburg;Limburg;RUD Zuid-Limburg;WML;Enexis
6214;1406;Maastricht;0935;Maastricht;31;Limburg;Zuid-Limburg;Limburg;RUD Zuid-Limburg;WML;Enexis
6215;1406;Maastricht;0935;Maastricht;31;Limburg;Zuid-Limburg;Limburg;RUD Zuid-Limburg;WML;Enexis
6216;1406;Maastricht;0935;Maastricht;31;Limburg;Zuid-Limburg;Limburg;RUD Zuid-Limburg;WML;Enexis
6217;1406;Maastricht;0935;Maastricht;31;Limburg;Zuid-Limburg;Limburg;RUD Zuid-Limburg;WML;Enexis
6218;1406;Maastricht;0935;Maastricht;31;Limburg;Zuid-Limburg;Limburg;RUD Zuid-Limburg;WML;Enexis
6219;1406;Maastricht;0935;Maastricht;31;Limburg;Zuid-Limburg;Limburg;RUD Zuid-Limburg;WML;Enexis
6221;1406;Maastricht;0935;Maastricht;31;Limburg;Zuid-Limburg;Limburg;RUD Zuid-Limburg;WML;Enexis
6222;1406;Maastricht;0935;Maastricht;31;Limburg;Zuid-Limburg;Limburg;RUD Zuid-Limburg;WML;Enexis
6223;1406;Maastricht;0935;Maastricht;31;Limburg;Zuid-Limburg;Limburg;RUD Zuid-Limburg;WML;Enexis
6224;1406;Maastricht;0935;Maastricht;31;Limburg;Zuid-Limburg;Limburg;RUD Zuid-Limburg;WML;Enexis
6225;1406;Maastricht;0935;Maastricht;31;Limburg;Zuid-Limburg;Limburg;RUD Zuid-Limburg;WML;Enexis
6226;1406;Maastricht;0935;Maastricht;31;Limburg;Zuid-Limburg;Limburg;RUD Zuid-Limburg;WML;Enexis
6227;1406;Maastricht;0935;Maastricht;31;Limburg;Zuid-Limburg;Limburg;RUD Zuid-Limburg;WML;Enexis
6228;1406;Maastricht;0935;Maastricht;31;Limburg;Zuid-Limburg;Limburg;RUD Zuid-Limburg;WML;Enexis
6229;1406;Maastricht;0935;Maastricht;31;Limburg;Zuid-Limburg;Limburg;RUD Zuid-Limburg;WML;Enexis
6199;1672;Maastricht-Airport;0888;Beek;31;Limburg;Zuid-Limburg;Limburg;RUD Zuid-Limburg;WML;Enexis
3199;3084;Maasvlakte Rotterdam;0599;Rotterdam;28;Zuid-Holland;Rotterdam-Rijnmond;Rotterdam;Milieudienst DCMR;Evides;Stedin
5367;3252;Macharen;0828;Oss;30;Noord-Brabant;Brabant-Noord;Oost-Brabant;Omgevingsdienst Brabant Noord;BrabantWater;Enexis
4921;2577;Made;1719;Drimmelen;30;Noord-Brabant;Midden- en West-Brabant;Zeeland - West-Brabant;Omgevingsdienst Midden- en West-Brabant;BrabantWater;Enexis
8423;1760;Makkinga;0085;Ooststellingwerf;21;Friesland;Fryslân;Noord-Nederland;Utfieringstsjinst Miljeu en Omjouwing Fryslân;Vitens;Liander
8754;2318;Makkum;1900;Súdwest-Fryslân;21;Friesland;Fryslân;Noord-Nederland;Utfieringstsjinst Miljeu en Omjouwing Fryslân;;Liander
8766;2318;Makkum;1900;Súdwest-Fryslân;21;Friesland;Fryslân;Noord-Nederland;Utfieringstsjinst Miljeu en Omjouwing Fryslân;Vitens;Liander
6581;3494;Malden;0252;Heumen;25;Gelderland;Gelderland-Zuid;Oost-Nederland;Omgevingsdienst Regio Nijmegen;Vitens;Liander
7663;1290;Mander;0183;Tubbergen;23;Overijssel;Twente;Oost-Nederland;RUD Twente;Vitens;Enexis
7664;1291;Manderveen;0183;Tubbergen;23;Overijssel;Twente;Oost-Nederland;RUD Twente;Vitens;Enexis
9022;2027;Mantgum;0080;Leeuwarden;21;Friesland;Fryslân;Noord-Nederland;Utfieringstsjinst Miljeu en Omjouwing Fryslân;Vitens;Liander
9436;3016;Mantinge;1731;Midden-Drenthe;22;Drenthe;Drenthe;Noord-Nederland;RUD Drenthe;WMD;Enexis
5398;3471;Maren-Kessel;0828;Oss;30;Noord-Brabant;Brabant-Noord;Oost-Brabant;Omgevingsdienst Brabant Noord;BrabantWater;Enexis
6269;1694;Margraten;1903;Eijsden-Margraten;31;Limburg;Zuid-Limburg;Limburg;RUD Zuid-Limburg;WML;Enexis
6105;2043;Maria Hoop;1711;Echt-Susteren;31;Limburg;Limburg-Noord;Limburg;RUD Limburg-Noord;WML;Enexis
5738;1448;Mariahout;1659;Laarbeek;30;Noord-Brabant;Brabant-Zuidoost;Oost-Brabant;Omgevingsdienst Zuidoost-Brabant;BrabantWater;Enexis
7614;1292;Mariaparochie;0183;Tubbergen;23;Overijssel;Twente;Oost-Nederland;RUD Twente;Vitens;Enexis
7692;1558;Mariënberg;0160;Hardenberg;23;Overijssel;IJsselland;Oost-Nederland;RUD IJsselland;Vitens;Enexis
8106;1493;Mariënheem;0177;Raalte;23;Overijssel;IJsselland;Oost-Nederland;RUD IJsselland;Vitens;Enexis
7263;2230;Mariënvelde;1586;Oost Gelre;25;Gelderland;Noord- en Oost-Gelderland;Oost-Nederland;Omgevingsdienst Achterhoek;Vitens;Liander
8339;2705;Marijenkampen;1708;Steenwijkerland;23;Overijssel;IJsselland;Oost-Nederland;RUD IJsselland;Vitens;Enexis
7475;1444;Markelo;1735;Hof van Twente;23;Overijssel;Twente;Oost-Nederland;RUD Twente;Vitens;Enexis
1156;1943;Marken;0852;Waterland;27;Noord-Holland;Zaanstreek-Waterland;Noord-Holland;Omgevingsdienst IJmond;;Liander
1536;3556;Markenbinnen;0361;Alkmaar;27;Noord-Holland;Noord-Holland-Noord;Noord-Holland;RUD Noord-Holland Noord;PWN;Liander
8316;1274;Marknesse;0171;Noordoostpolder;24;Flevoland;Flevoland;Midden-Nederland;Omgevingsdienst Flevoland en Gooi & Vechtstreek;Vitens;Liander
8198;1383;Marle;1773;Olst-Wijhe;23;Overijssel;IJsselland;Oost-Nederland;RUD IJsselland;Vitens;Enexis
9073;3208;Marrum;1722;Ferwerderadiel;21;Friesland;Fryslân;Noord-Nederland;Utfieringstsjinst Miljeu en Omjouwing Fryslân;Vitens;Liander
9162;3208;Marrum;1722;Ferwerderadiel;21;Friesland;Fryslân;Noord-Nederland;Utfieringstsjinst Miljeu en Omjouwing Fryslân;;Liander
9034;2730;Marsum;1949;Waadhoeke;21;Friesland;Fryslân;Noord-Nederland;Utfieringstsjinst Miljeu en Omjouwing Fryslân;Vitens;Liander
9363;2263;Marum;0025;Marum;20;Groningen;Groningen;Noord-Nederland;Omgevingsdienst Groningen;Groningen;Enexis
9448;1170;Marwijksoord;1680;Aa en Hunze;22;Drenthe;Drenthe;Noord-Nederland;RUD Drenthe;WMD;Enexis
8291;2200;Mastenbroek;1896;Zwartewaterland;23;Overijssel;IJsselland;Oost-Nederland;RUD IJsselland;Vitens;Enexis
8293;2901;Mastenbroek;0166;Kampen;23;Overijssel;IJsselland;Oost-Nederland;RUD IJsselland;Vitens;Enexis
8294;2200;Mastenbroek;1896;Zwartewaterland;23;Overijssel;IJsselland;Oost-Nederland;RUD IJsselland;Vitens;Enexis
9749;1641;Matsloot;1699;Noordenveld;22;Drenthe;Drenthe;Noord-Nederland;RUD Drenthe;WMD;Enexis
4021;3380;Maurik;0214;Buren;25;Gelderland;Gelderland-Zuid;Oost-Nederland;Omgevingsdienst Rivierenland;Vitens;Liander
4031;3380;Maurik;0214;Buren;25;Gelderland;Gelderland-Zuid;Oost-Nederland;Omgevingsdienst Rivierenland;Vitens;Liander
6281;1231;Mechelen;1729;Gulpen-Wittem;31;Limburg;Zuid-Limburg;Limburg;RUD Zuid-Limburg;WML;Enexis
1671;3151;Medemblik;0420;Medemblik;27;Noord-Holland;Noord-Holland-Noord;Noord-Holland;RUD Noord-Holland Noord;;Liander
1771;3151;Medemblik;0420;Medemblik;27;Noord-Holland;Noord-Holland-Noord;Noord-Holland;RUD Noord-Holland Noord;;Liander
9651;2277;Meeden;1952;Midden-Groningen;20;Groningen;Groningen;Noord-Nederland;Omgevingsdienst Groningen;Groningen;Enexis
9937;3240;Meedhuizen;0010;Delfzijl;20;Groningen;Groningen;Noord-Nederland;Omgevingsdienst Groningen;Groningen;Enexis
4231;2108;Meerkerk;0707;Zederik;28;Zuid-Holland;Zuid-Holland-Zuid;Rotterdam;Omgevingsdienst Zuid-Holland Zuid;Oasen;Stedin
4243;2108;Meerkerk;0707;Zederik;28;Zuid-Holland;Zuid-Holland-Zuid;Rotterdam;Omgevingsdienst Zuid-Holland Zuid;Oasen;Stedin
5864;1858;Meerlo;1507;Horst aan de Maas;31;Limburg;Limburg-Noord;Limburg;RUD Limburg-Noord;WML;Enexis
6231;1463;Meerssen;0938;Meerssen;31;Limburg;Zuid-Limburg;Limburg;RUD Zuid-Limburg;WML;Enexis
6235;1463;Meerssen;0938;Meerssen;31;Limburg;Zuid-Limburg;Limburg;RUD Zuid-Limburg;WML;Enexis
9613;3488;Meerstad;0014;Groningen;20;Groningen;Groningen;Noord-Nederland;Omgevingsdienst Groningen;Groningen;Enexis
4268;1955;Meeuwen;0738;Aalburg;30;Noord-Brabant;Midden- en West-Brabant;Zeeland - West-Brabant;Omgevingsdienst Midden- en West-Brabant;BrabantWater;Enexis
7078;1584;Megchelen;1509;Oude IJsselstreek;25;Gelderland;Noord- en Oost-Gelderland;Oost-Nederland;Omgevingsdienst Achterhoek;Vitens;Liander
5366;3251;Megen;0828;Oss;30;Noord-Brabant;Brabant-Noord;Oost-Brabant;Omgevingsdienst Brabant Noord;BrabantWater;Enexis
5768;2140;Meijel;1894;Peel en Maas;31;Limburg;Limburg-Noord;Limburg;RUD Limburg-Noord;WML;Enexis
5962;1034;Melderslo;1507;Horst aan de Maas;31;Limburg;Limburg-Noord;Limburg;RUD Limburg-Noord;WML;Enexis
6074;2591;Melick;1669;Roerdalen;31;Limburg;Limburg-Noord;Limburg;RUD Limburg-Noord;WML;Enexis
4365;2780;Meliskerke;0717;Veere;29;Zeeland;Zeeland;Zeeland - West-Brabant;RUD Zeeland;Evides;Enduris
3247;2379;Melissant;1924;Goeree-Overflakkee;28;Zuid-Holland;Rotterdam-Rijnmond;Rotterdam;Milieudienst DCMR;Evides;Stedin
3248;2379;Melissant;1924;Goeree-Overflakkee;28;Zuid-Holland;Rotterdam-Rijnmond;Rotterdam;Milieudienst DCMR;Evides;Stedin
9036;2731;Menaam;1949;Waadhoeke;21;Friesland;Fryslân;Noord-Nederland;Utfieringstsjinst Miljeu en Omjouwing Fryslân;Vitens;Liander
9961;3421;Mensingeweer;1663;De Marne;20;Groningen;Groningen;Noord-Nederland;Omgevingsdienst Groningen;Groningen;Enexis
7941;1082;Meppel;0119;Meppel;22;Drenthe;Drenthe;Noord-Nederland;RUD Drenthe;Vitens;Enexis
7942;1082;Meppel;0119;Meppel;22;Drenthe;Drenthe;Noord-Nederland;RUD Drenthe;Vitens;Enexis
7943;1082;Meppel;0119;Meppel;22;Drenthe;Drenthe;Noord-Nederland;RUD Drenthe;Vitens;Enexis
7944;1082;Meppel;0119;Meppel;22;Drenthe;Drenthe;Noord-Nederland;RUD Drenthe;Vitens;Enexis
7948;1082;Meppel;0119;Meppel;22;Drenthe;Drenthe;Noord-Nederland;RUD Drenthe;Vitens;Enexis
7855;2157;Meppen;0109;Coevorden;22;Drenthe;Drenthe;Noord-Nederland;RUD Drenthe;WMD;Enexis
6447;2847;Merkelbeek;0881;Onderbanken;31;Limburg;Zuid-Limburg;Limburg;RUD Zuid-Limburg;WML;Enexis
5815;2331;Merselo;0984;Venray;31;Limburg;Limburg-Noord;Limburg;RUD Limburg-Noord;WML;Enexis
4194;3530;Meteren;0236;Geldermalsen;25;Gelderland;Gelderland-Zuid;Oost-Nederland;Omgevingsdienst Rivierenland;Vitens;Liander
5964;1035;Meterik;1507;Horst aan de Maas;31;Limburg;Limburg-Noord;Limburg;RUD Limburg-Noord;WML;Enexis
9123;3402;Metslawier;0058;Dongeradeel;21;Friesland;Fryslân;Noord-Nederland;Utfieringstsjinst Miljeu en Omjouwing Fryslân;Vitens;Liander
6261;1695;Mheer;1903;Eijsden-Margraten;31;Limburg;Zuid-Limburg;Limburg;RUD Zuid-Limburg;WML;Enexis
6587;2801;Middelaar;0944;Mook en Middelaar;31;Limburg;Limburg-Noord;Limburg;RUD Limburg-Noord;WML;Enexis
4331;1007;Middelburg;0687;Middelburg;29;Zeeland;Zeeland;Zeeland - West-Brabant;RUD Zeeland;Evides;Enduris
4332;1007;Middelburg;0687;Middelburg;29;Zeeland;Zeeland;Zeeland - West-Brabant;RUD Zeeland;Evides;Enduris
4333;1007;Middelburg;0687;Middelburg;29;Zeeland;Zeeland;Zeeland - West-Brabant;RUD Zeeland;Evides;Enduris
4334;1007;Middelburg;0687;Middelburg;29;Zeeland;Zeeland;Zeeland - West-Brabant;RUD Zeeland;Evides;Enduris
4335;1007;Middelburg;0687;Middelburg;29;Zeeland;Zeeland;Zeeland - West-Brabant;RUD Zeeland;Evides;Enduris
4336;1007;Middelburg;0687;Middelburg;29;Zeeland;Zeeland;Zeeland - West-Brabant;RUD Zeeland;Evides;Enduris
4337;1007;Middelburg;0687;Middelburg;29;Zeeland;Zeeland;Zeeland - West-Brabant;RUD Zeeland;Evides;Enduris
4338;1007;Middelburg;0687;Middelburg;29;Zeeland;Zeeland;Zeeland - West-Brabant;RUD Zeeland;Evides;Enduris
3241;3143;Middelharnis;1924;Goeree-Overflakkee;28;Zuid-Holland;Rotterdam-Rijnmond;Rotterdam;Milieudienst DCMR;Evides;Stedin
1472;1840;Middelie;0385;Edam-Volendam;27;Noord-Holland;Zaanstreek-Waterland;Noord-Holland;Omgevingsdienst IJmond;PWN;Liander
9991;3450;Middelstum;0024;Loppersum;20;Groningen;Groningen;Noord-Nederland;Omgevingsdienst Groningen;Groningen;Enexis
1462;2170;Middenbeemster;0370;Beemster;27;Noord-Holland;Zaanstreek-Waterland;Noord-Holland;Omgevingsdienst IJmond;PWN;Liander
1775;2434;Middenmeer;1911;Hollands Kroon;27;Noord-Holland;Noord-Holland-Noord;Noord-Holland;RUD Noord-Holland Noord;PWN;Liander
9475;2926;Midlaren;1730;Tynaarlo;22;Drenthe;Drenthe;Noord-Nederland;RUD Drenthe;WMD;Enexis
8857;2892;Midlum;0072;Harlingen;21;Friesland;Fryslân;Noord-Nederland;Utfieringstsjinst Miljeu en Omjouwing Fryslân;Vitens;Liander
8871;2892;Midlum;0072;Harlingen;21;Friesland;Fryslân;Noord-Nederland;Utfieringstsjinst Miljeu en Omjouwing Fryslân;Vitens;Liander
8872;2892;Midlum;0072;Harlingen;21;Friesland;Fryslân;Noord-Nederland;Utfieringstsjinst Miljeu en Omjouwing Fryslân;Vitens;Liander
8891;2619;Midsland;0093;Terschelling;21;Friesland;Fryslân;Noord-Nederland;Utfieringstsjinst Miljeu en Omjouwing Fryslân;Vitens;Liander
9681;1897;Midwolda;1895;Oldambt;20;Groningen;Groningen;Noord-Nederland;Omgevingsdienst Groningen;Groningen;Enexis
9355;2343;Midwolde;0022;Leek;20;Groningen;Groningen;Noord-Nederland;Omgevingsdienst Groningen;Groningen;Enexis
1679;3152;Midwoud;0420;Medemblik;27;Noord-Holland;Noord-Holland-Noord;Noord-Holland;RUD Noord-Holland Noord;PWN;Liander
9082;1199;Miedum;0080;Leeuwarden;21;Friesland;Fryslân;Noord-Nederland;Utfieringstsjinst Miljeu en Omjouwing Fryslân;Vitens;Liander
